"","sort.n4gramstats..decreasing...T.","last"
"7347",6,"back and forth and"
"7348",6,"back and forth in"
"7349",6,"back in the studio"
"7350",6,"back on the field"
"7351",6,"back on the road"
"7352",6,"back to the community"
"7353",6,"back to the drawing"
"7354",6,"back to work on"
"7355",6,"back when i was"
"7356",6,"bake for to minutes"
"7357",6,"be a good idea"
"7358",6,"be a little more"
"7359",6,"be a long day"
"7360",6,"be able to give"
"7361",6,"be able to have"
"7362",6,"be able to work"
"7363",6,"be careful not to"
"7364",6,"be found on the"
"7365",6,"be in a relationship"
"7366",6,"be in the house"
"7367",6,"be on the way"
"7368",6,"be open to the"
"7369",6,"be part of your"
"7370",6,"be seen as the"
"7371",6,"be sure to leave"
"7372",6,"be the first in"
"7373",6,"be up all night"
"7374",6,"because he is a"
"7375",6,"because he wanted to"
"7376",6,"because i dont think"
"7377",6,"because i had a"
"7378",6,"because i know that"
"7379",6,"because it has a"
"7380",6,"because it is the"
"7381",6,"because there is a"
"7382",6,"because they are the"
"7383",6,"become a part of"
"7384",6,"been in contact with"
"7385",6,"been out of work"
"7386",6,"before or after the"
"7387",6,"being able to walk"
"7388",6,"being held at the"
"7389",6,"being held in lieu"
"7390",6,"believe that it is"
"7391",6,"believe that this is"
"7392",6,"benefit of the doubt"
"7393",6,"best of luck with"
"7394",6,"best thing to do"
"7395",6,"between am and am"
"7396",6,"between the ages of"
"7397",6,"blues coach ken hitchcock"
"7398",6,"boil over high heat"
"7399",6,"bottom line is that"
"7400",6,"buffy the vampire slayer"
"7401",6,"bureau of labor statistics"
"7402",6,"but at least the"
"7403",6,"but because of the"
"7404",6,"but by the time"
"7405",6,"but he did not"
"7406",6,"but he said the"
"7407",6,"but heres my number"
"7408",6,"but i am glad"
"7409",6,"but i can see"
"7410",6,"but i cant find"
"7411",6,"but i didnt want"
"7412",6,"but i do think"
"7413",6,"but i guess i"
"7414",6,"but i guess it"
"7415",6,"but i have been"
"7416",6,"but i just cant"
"7417",6,"but i kind of"
"7418",6,"but i know i"
"7419",6,"but i know it"
"7420",6,"but i like it"
"7421",6,"but i miss you"
"7422",6,"but i thought it"
"7423",6,"but in the meantime"
"7424",6,"but it made me"
"7425",6,"but it turned out"
"7426",6,"but it wasnt enough"
"7427",6,"but its just not"
"7428",6,"but its not the"
"7429",6,"but most of the"
"7430",6,"but not all of"
"7431",6,"but not in the"
"7432",6,"but now that i"
"7433",6,"but on the other"
"7434",6,"but thats not what"
"7435",6,"but then again i"
"7436",6,"but there are a"
"7437",6,"but there are other"
"7438",6,"but what about the"
"7439",6,"by the department of"
"7440",6,"by the white house"
"7441",6,"call it a day"
"7442",6,"came to the conclusion"
"7443",6,"came to the united"
"7444",6,"came up to me"
"7445",6,"came up with this"
"7446",6,"can be found in"
"7447",6,"can be in the"
"7448",6,"can be one of"
"7449",6,"can be used for"
"7450",6,"can be used in"
"7451",6,"can do is to"
"7452",6,"can do it you"
"7453",6,"can do something about"
"7454",6,"can do the same"
"7455",6,"can only hope that"
"7456",6,"can you get me"
"7457",6,"cannot wait to see"
"7458",6,"cant wait for believe"
"7459",6,"cant wait to read"
"7460",6,"case of the mondays"
"7461",6,"catch up with you"
"7462",6,"celebrates its th anniversary"
"7463",6,"chairman of the house"
"7464",6,"check it out and"
"7465",6,"check it out at"
"7466",6,"claim that he was"
"7467",6,"come a long way"
"7468",6,"come to those who"
"7469",6,"come up to me"
"7470",6,"come up with some"
"7471",6,"comes at a time"
"7472",6,"comes down to the"
"7473",6,"company said in a"
"7474",6,"completed of passes for"
"7475",6,"condition of anonymity because"
"7476",6,"could be one of"
"7477",6,"could be used for"
"7478",6,"could be used to"
"7479",6,"could come up with"
"7480",6,"could go on and"
"7481",6,"could it be that"
"7482",6,"county common pleas court"
"7483",6,"couple of days ago"
"7484",6,"cover the cost of"
"7485",6,"cut the lead to"
"7486",6,"day im going to"
"7487",6,"day looking forward to"
"7488",6,"days of the week"
"7489",6,"declined to say how"
"7490",6,"department of environmental protection"
"7491",6,"department of human services"
"7492",6,"did a good job"
"7493",6,"did not have an"
"7494",6,"did not know that"
"7495",6,"did not return a"
"7496",6,"did you go to"
"7497",6,"did you know the"
"7498",6,"didnt even know you"
"7499",6,"didnt take long for"
"7500",6,"didnt think it was"
"7501",6,"different parts of the"
"7502",6,"difficult for me to"
"7503",6,"disease control and prevention"
"7504",6,"do i feel like"
"7505",6,"do not have the"
"7506",6,"do not know what"
"7507",6,"do something about it"
"7508",6,"do that for you"
"7509",6,"do the same to"
"7510",6,"do we really need"
"7511",6,"do what i want"
"7512",6,"do what you want"
"7513",6,"do you get to"
"7514",6,"do you have in"
"7515",6,"do you know the"
"7516",6,"do you know who"
"7517",6,"do you think that"
"7518",6,"does a good job"
"7519",6,"does that make me"
"7520",6,"don’t want to do"
"7521",6,"dont even have to"
"7522",6,"dont get me started"
"7523",6,"dont get to see"
"7524",6,"dont have a lot"
"7525",6,"dont have to go"
"7526",6,"dont really want to"
"7527",6,"dont think you can"
"7528",6,"dont want you to"
"7529",6,"drop out of the"
"7530",6,"earlier this month the"
"7531",6,"early days of the"
"7532",6,"early in the week"
"7533",6,"earned the right to"
"7534",6,"ebook award winning novel"
"7535",6,"either side of the"
"7536",6,"end of the night"
"7537",6,"end of the show"
"7538",6,"end of the summer"
"7539",6,"end of this month"
"7540",6,"enough for me i"
"7541",6,"enough to make me"
"7542",6,"err on the side"
"7543",6,"especially when it comes"
"7544",6,"even be able to"
"7545",6,"even if i dont"
"7546",6,"even if you are"
"7547",6,"even if youre not"
"7548",6,"even know what to"
"7549",6,"every part of the"
"7550",6,"every time i have"
"7551",6,"exactly the same as"
"7552",6,"exactly what i was"
"7553",6,"exactly what you want"
"7554",6,"excited to see you"
"7555",6,"executive vice president of"
"7556",6,"extended period of time"
"7557",6,"fact of the day"
"7558",6,"fact that i was"
"7559",6,"favorite day of the"
"7560",6,"favorite time of the"
"7561",6,"feel free to leave"
"7562",6,"feel like this is"
"7563",6,"feeling you get when"
"7564",6,"fell or percent to"
"7565",6,"felt like i had"
"7566",6,"felt like we were"
"7567",6,"few and far between"
"7568",6,"few years ago when"
"7569",6,"fifty shades of grey"
"7570",6,"finally be able to"
"7571",6,"finishing touches on the"
"7572",6,"first quarter of this"
"7573",6,"first time this season"
"7574",6,"follow me and i"
"7575",6,"follow me and ill"
"7576",6,"follow me back please"
"7577",6,"follow me it would"
"7578",6,"following better wine guide"
"7579",6,"following me on twitter"
"7580",6,"for a long while"
"7581",6,"for a reason and"
"7582",6,"for a team that"
"7583",6,"for a walk in"
"7584",6,"for a week and"
"7585",6,"for a week or"
"7586",6,"for a while then"
"7587",6,"for about a year"
"7588",6,"for adults and for"
"7589",6,"for all of my"
"7590",6,"for all of them"
"7591",6,"for all of you"
"7592",6,"for all of your"
"7593",6,"for all the great"
"7594",6,"for all to see"
"7595",6,"for at least three"
"7596",6,"for following better wine"
"7597",6,"for him and his"
"7598",6,"for him to be"
"7599",6,"for letting me know"
"7600",6,"for me as i"
"7601",6,"for me but i"
"7602",6,"for me i just"
"7603",6,"for more information on"
"7604",6,"for more than three"
"7605",6,"for no apparent reason"
"7606",6,"for over a year"
"7607",6,"for someone who is"
"7608",6,"for something to do"
"7609",6,"for the city of"
"7610",6,"for the follow this"
"7611",6,"for the follow we"
"7612",6,"for the month of"
"7613",6,"for the next days"
"7614",6,"for the next generation"
"7615",6,"for the people who"
"7616",6,"for the purposes of"
"7617",6,"for the rt we"
"7618",6,"for the school year"
"7619",6,"for them to get"
"7620",6,"for what you believe"
"7621",6,"for yards and two"
"7622",6,"for years and years"
"7623",6,"for you and the"
"7624",6,"for you to come"
"7625",6,"for you when you"
"7626",6,"for your chance to"
"7627",6,"forward to having you"
"7628",6,"forward to meeting you"
"7629",6,"forward to seeing the"
"7630",6,"forward to the weekend"
"7631",6,"found it to be"
"7632",6,"four days a week"
"7633",6,"fourth be with you"
"7634",6,"fraternal order of police"
"7635",6,"free ebook award winning"
"7636",6,"free to contact me"
"7637",6,"from a lot of"
"7638",6,"from a variety of"
"7639",6,"from around the country"
"7640",6,"from in to in"
"7641",6,"from million to million"
"7642",6,"from start to finish"
"7643",6,"from the beginning of"
"7644",6,"from the ground up"
"7645",6,"from the very start"
"7646",6,"from to pm at"
"7647",6,"game of the year"
"7648",6,"gave it to me"
"7649",6,"general motors and chrysler"
"7650",6,"get a hold of"
"7651",6,"get an idea of"
"7652",6,"get me out of"
"7653",6,"get my hopes up"
"7654",6,"get on with the"
"7655",6,"get ready for the"
"7656",6,"get rid of all"
"7657",6,"get some work done"
"7658",6,"get the hang of"
"7659",6,"get the rest of"
"7660",6,"get to go to"
"7661",6,"get to know the"
"7662",6,"get to see the"
"7663",6,"get used to this"
"7664",6,"getting what you want"
"7665",6,"girl with the dragon"
"7666",6,"give a fuck about"
"7667",6,"give him a chance"
"7668",6,"give it a go"
"7669",6,"give you an idea"
"7670",6,"glad to be back"
"7671",6,"glad you like it"
"7672",6,"go back to bed"
"7673",6,"go to the store"
"7674",6,"goes back to the"
"7675",6,"goes out to all"
"7676",6,"going on right now"
"7677",6,"going to be as"
"7678",6,"going to be hard"
"7679",6,"going to be out"
"7680",6,"going to be that"
"7681",6,"going to come to"
"7682",6,"going to do is"
"7683",6,"going to do some"
"7684",6,"going to end up"
"7685",6,"going to get better"
"7686",6,"going to get it"
"7687",6,"going to go to"
"7688",6,"going to make sure"
"7689",6,"going to make this"
"7690",6,"going to need to"
"7691",6,"going to see my"
"7692",6,"going to tell you"
"7693",6,"going to win the"
"7694",6,"gonna be the best"
"7695",6,"good luck with the"
"7696",6,"good luck with your"
"7697",6,"good to have you"
"7698",6,"good to meet you"
"7699",6,"got back from the"
"7700",6,"got the best of"
"7701",6,"got the opportunity to"
"7702",6,"got to see a"
"7703",6,"got to work on"
"7704",6,"grand scheme of things"
"7705",6,"gray rainbow journey limited"
"7706",6,"great how are you"
"7707",6,"great meeting you today"
"7708",6,"great to connect with"
"7709",6,"guess its time to"
"7710",6,"guys are the best"
"7711",6,"had a dream about"
"7712",6,"had a dream i"
"7713",6,"had a good day"
"7714",6,"had a great deal"
"7715",6,"had a wonderful time"
"7716",6,"had been on the"
"7717",6,"had in the past"
"7718",6,"had not seen the"
"7719",6,"had one of those"
"7720",6,"had something to do"
"7721",6,"had to be the"
"7722",6,"had to do it"
"7723",6,"had to do with"
"7724",6,"had to go through"
"7725",6,"half of the season"
"7726",6,"half of the year"
"7727",6,"hang out with my"
"7728",6,"happens to be the"
"7729",6,"happy th of july"
"7730",6,"happy to see that"
"7731",6,"happy to see you"
"7732",6,"hard it is to"
"7733",6,"hard to come by"
"7734",6,"hard work pays off"
"7735",6,"has a bit of"
"7736",6,"has been a big"
"7737",6,"has been suspended for"
"7738",6,"has been trying to"
"7739",6,"has in store for"
"7740",6,"has little to do"
"7741",6,"has no interest in"
"7742",6,"has not yet been"
"7743",6,"has something to do"
"7744",6,"has taken on a"
"7745",6,"has the potential to"
"7746",6,"has to have a"
"7747",6,"have a great night"
"7748",6,"have a great one"
"7749",6,"have a history of"
"7750",6,"have a little bit"
"7751",6,"have a lot more"
"7752",6,"have a place to"
"7753",6,"have a reason to"
"7754",6,"have anything to do"
"7755",6,"have been used to"
"7756",6,"have come up with"
"7757",6,"have in my life"
"7758",6,"have no clue what"
"7759",6,"have no idea where"
"7760",6,"have plenty of time"
"7761",6,"have so much fun"
"7762",6,"have them in the"
"7763",6,"have to check it"
"7764",6,"have to come to"
"7765",6,"have to do this"
"7766",6,"have to get out"
"7767",6,"have to go on"
"7768",6,"have to play a"
"7769",6,"have to remember that"
"7770",6,"have to take the"
"7771",6,"have to talk to"
"7772",6,"have to tell you"
"7773",6,"have to wait till"
"7774",6,"have to work with"
"7775",6,"have you ever had"
"7776",6,"have you heard about"
"7777",6,"have you seen the"
"7778",6,"having a bad day"
"7779",6,"having a good day"
"7780",6,"having to go to"
"7781",6,"he added that the"
"7782",6,"he also said the"
"7783",6,"he came up with"
"7784",6,"he didn’t want to"
"7785",6,"he doesnt have a"
"7786",6,"he doesnt have any"
"7787",6,"he has to be"
"7788",6,"he needs to do"
"7789",6,"he or she has"
"7790",6,"he said i have"
"7791",6,"he said i want"
"7792",6,"he said that he"
"7793",6,"he said the city"
"7794",6,"he said the company"
"7795",6,"he wants to do"
"7796",6,"he was a great"
"7797",6,"he was charged with"
"7798",6,"he was supposed to"
"7799",6,"he went on to"
"7800",6,"he would have been"
"7801",6,"he would like to"
"7802",6,"he’s going to be"
"7803",6,"head over to the"
"7804",6,"heard a lot of"
"7805",6,"held in lieu of"
"7806",6,"help me get to"
"7807",6,"her out of the"
"7808",6,"here are some pictures"
"7809",6,"here is what i"
"7810",6,"here we are again"
"7811",6,"his state of the"
"7812",6,"home from the hospital"
"7813",6,"hope you had fun"
"7814",6,"hoping for the best"
"7815",6,"hours are am to"
"7816",6,"hours in the day"
"7817",6,"hours of my life"
"7818",6,"how are you and"
"7819",6,"how are you feeling"
"7820",6,"how are you today"
"7821",6,"how can i get"
"7822",6,"how can you not"
"7823",6,"how do you expect"
"7824",6,"how excited i am"
"7825",6,"how it turned out"
"7826",6,"how long did it"
"7827",6,"how many of the"
"7828",6,"how many times do"
"7829",6,"how many times have"
"7830",6,"how many times ive"
"7831",6,"how much i like"
"7832",6,"how much of that"
"7833",6,"how much of the"
"7834",6,"how to be a"
"7835",6,"huge fan of the"
"7836",6,"husband and i were"
"7837",6,"i also have a"
"7838",6,"i also know that"
"7839",6,"i also need to"
"7840",6,"i always try to"
"7841",6,"i am a big"
"7842",6,"i am glad that"
"7843",6,"i am glad to"
"7844",6,"i am hoping to"
"7845",6,"i am interested in"
