"","sort.n2gramstats..decreasing...T.","last"
"67819",7,"for believe"
"67820",7,"for blogging"
"67821",7,"for celebrating"
"67822",7,"for chicken"
"67823",7,"for child"
"67824",7,"for civil"
"67825",7,"for comfort"
"67826",7,"for credit"
"67827",7,"for da"
"67828",7,"for daily"
"67829",7,"for dead"
"67830",7,"for democrats"
"67831",7,"for detroit"
"67832",7,"for digital"
"67833",7,"for divorce"
"67834",7,"for dogs"
"67835",7,"for dropping"
"67836",7,"for eating"
"67837",7,"for event"
"67838",7,"for everyday"
"67839",7,"for evidence"
"67840",7,"for excellence"
"67841",7,"for finally"
"67842",7,"for finals"
"67843",7,"for fish"
"67844",7,"for here"
"67845",7,"for holidays"
"67846",7,"for hope"
"67847",7,"for house"
"67848",7,"for ignoring"
"67849",7,"for immediate"
"67850",7,"for inspiration"
"67851",7,"for internet"
"67852",7,"for interviews"
"67853",7,"for introducing"
"67854",7,"for investors"
"67855",7,"for inviting"
"67856",7,"for jesus"
"67857",7,"for key"
"67858",7,"for labor"
"67859",7,"for legal"
"67860",7,"for legislation"
"67861",7,"for maybe"
"67862",7,"for medicare"
"67863",7,"for min"
"67864",7,"for mitt"
"67865",7,"for mom"
"67866",7,"for moving"
"67867",7,"for multiple"
"67868",7,"for november"
"67869",7,"for older"
"67870",7,"for outstanding"
"67871",7,"for overcoming"
"67872",7,"for pain"
"67873",7,"for part"
"67874",7,"for pictures"
"67875",7,"for pizza"
"67876",7,"for private"
"67877",7,"for professional"
"67878",7,"for questioning"
"67879",7,"for quick"
"67880",7,"for reaching"
"67881",7,"for reform"
"67882",7,"for refusing"
"67883",7,"for san"
"67884",7,"for saturdays"
"67885",7,"for selling"
"67886",7,"for serious"
"67887",7,"for south"
"67888",7,"for standing"
"67889",7,"for staying"
"67890",7,"for survival"
"67891",7,"for turning"
"67892",7,"for vacation"
"67893",7,"for violating"
"67894",7,"for visitors"
"67895",7,"for yall"
"67896",7,"forced a"
"67897",7,"forces are"
"67898",7,"forces the"
"67899",7,"forces to"
"67900",7,"ford and"
"67901",7,"foreign country"
"67902",7,"forest road"
"67903",7,"forest the"
"67904",7,"forget this"
"67905",7,"forget we"
"67906",7,"forgetting the"
"67907",7,"forgive the"
"67908",7,"forgotten that"
"67909",7,"forgotten to"
"67910",7,"form or"
"67911",7,"form that"
"67912",7,"form to"
"67913",7,"former city"
"67914",7,"former member"
"67915",7,"former pennsylvania"
"67916",7,"formerly known"
"67917",7,"formerly the"
"67918",7,"forms a"
"67919",7,"formula is"
"67920",7,"fort wayne"
"67921",7,"fortunately for"
"67922",7,"forty years"
"67923",7,"forward is"
"67924",7,"fought the"
"67925",7,"found another"
"67926",7,"foundation the"
"67927",7,"foundation to"
"67928",7,"foundation which"
"67929",7,"founding fathers"
"67930",7,"four hits"
"67931",7,"four runs"
"67932",7,"four year"
"67933",7,"fourth be"
"67934",7,"fourth grade"
"67935",7,"fourth place"
"67936",7,"fourth straight"
"67937",7,"fourth year"
"67938",7,"framework for"
"67939",7,"france i"
"67940",7,"francisco chronicle"
"67941",7,"francisco the"
"67942",7,"francisco with"
"67943",7,"franklin d"
"67944",7,"frankly i"
"67945",7,"free clinic"
"67946",7,"free drink"
"67947",7,"free parking"
"67948",7,"free pizza"
"67949",7,"free we"
"67950",7,"freedom i"
"67951",7,"freedom the"
"67952",7,"freelance writer"
"67953",7,"freezing in"
"67954",7,"french quarter"
"67955",7,"fresh as"
"67956",7,"fresh in"
"67957",7,"freshman year"
"67958",7,"friday am"
"67959",7,"friday as"
"67960",7,"friday here"
"67961",7,"friday what"
"67962",7,"fridayreads is"
"67963",7,"friend asked"
"67964",7,"friend request"
"67965",7,"friend so"
"67966",7,"friends had"
"67967",7,"friends its"
"67968",7,"friends what"
"67969",7,"fringe of"
"67970",7,"frog and"
"67971",7,"from america"
"67972",7,"from among"
"67973",7,"from anywhere"
"67974",7,"from atlanta"
"67975",7,"from big"
"67976",7,"from colorado"
"67977",7,"from county"
"67978",7,"from detroit"
"67979",7,"from early"
"67980",7,"from eating"
"67981",7,"from el"
"67982",7,"from falling"
"67983",7,"from five"
"67984",7,"from former"
"67985",7,"from great"
"67986",7,"from house"
"67987",7,"from how"
"67988",7,"from january"
"67989",7,"from lack"
"67990",7,"from law"
"67991",7,"from left"
"67992",7,"from living"
"67993",7,"from london"
"67994",7,"from looking"
"67995",7,"from march"
"67996",7,"from martha"
"67997",7,"from most"
"67998",7,"from of"
"67999",7,"from per"
"68000",7,"from police"
"68001",7,"from portland"
"68002",7,"from so"
"68003",7,"from spain"
"68004",7,"from students"
"68005",7,"from todays"
"68006",7,"from vacation"
"68007",7,"from wisconsin"
"68008",7,"front but"
"68009",7,"front desk"
"68010",7,"front the"
"68011",7,"front with"
"68012",7,"fruit from"
"68013",7,"fruit of"
"68014",7,"fruit with"
"68015",7,"frustrating that"
"68016",7,"fuck all"
"68017",7,"fuck my"
"68018",7,"fuck outta"
"68019",7,"fucking love"
"68020",7,"fucking up"
"68021",7,"fulfill the"
"68022",7,"full bloom"
"68023",7,"full season"
"68024",7,"full story"
"68025",7,"fun d"
"68026",7,"fun filled"
"68027",7,"fun little"
"68028",7,"fun out"
"68029",7,"fun than"
"68030",7,"fun though"
"68031",7,"fun weekend"
"68032",7,"function as"
"68033",7,"function in"
"68034",7,"function is"
"68035",7,"fund that"
"68036",7,"funding of"
"68037",7,"funds the"
"68038",7,"funeral i"
"68039",7,"funny he"
"68040",7,"funny lol"
"68041",7,"funny so"
"68042",7,"further details"
"68043",7,"further from"
"68044",7,"further proof"
"68045",7,"further to"
"68046",7,"g i"
"68047",7,"g komen"
"68048",7,"g of"
"68049",7,"g sugar"
"68050",7,"gain more"
"68051",7,"gained the"
"68052",7,"gains for"
"68053",7,"game all"
"68054",7,"game away"
"68055",7,"game good"
"68056",7,"game just"
"68057",7,"game lets"
"68058",7,"game no"
"68059",7,"game now"
"68060",7,"game out"
"68061",7,"game saturday"
"68062",7,"game starts"
"68063",7,"game there"
"68064",7,"game two"
"68065",7,"game winning"
"68066",7,"games after"
"68067",7,"games im"
"68068",7,"games or"
"68069",7,"garden for"
"68070",7,"garden was"
"68071",7,"gave away"
"68072",7,"gave in"
"68073",7,"gave way"
"68074",7,"gay men"
"68075",7,"geared up"
"68076",7,"gender and"
"68077",7,"general in"
"68078",7,"general of"
"68079",7,"generosity of"
"68080",7,"genius i"
"68081",7,"genre of"
"68082",7,"george voinovich"
"68083",7,"george was"
"68084",7,"get annoyed"
"68085",7,"get close"
"68086",7,"get closer"
"68087",7,"get crazy"
"68088",7,"get dressed"
"68089",7,"get frustrated"
"68090",7,"get inside"
"68091",7,"get most"
"68092",7,"get moving"
"68093",7,"get signed"
"68094",7,"get taken"
"68095",7,"get ugly"
"68096",7,"get updates"
"68097",7,"get wet"
"68098",7,"get where"
"68099",7,"get yourself"
"68100",7,"gets done"
"68101",7,"gets hurt"
"68102",7,"gets too"
"68103",7,"getting at"
"68104",7,"getting her"
"68105",7,"getting home"
"68106",7,"getting people"
"68107",7,"getting these"
"68108",7,"giants to"
"68109",7,"gift the"
"68110",7,"gimme a"
"68111",7,"girl has"
"68112",7,"girl im"
"68113",7,"girl u"
"68114",7,"girl what"
"68115",7,"girl will"
"68116",7,"girl would"
"68117",7,"girlfriend to"
"68118",7,"girls all"
"68119",7,"girls do"
"68120",7,"girls from"
"68121",7,"give credit"
"68122",7,"give each"
"68123",7,"give em"
"68124",7,"give for"
"68125",7,"give one"
"68126",7,"give way"
"68127",7,"given in"
"68128",7,"given it"
"68129",7,"given its"
"68130",7,"given my"
"68131",7,"given what"
"68132",7,"giving back"
"68133",7,"giving his"
"68134",7,"giving of"
"68135",7,"giving thanks"
"68136",7,"giving to"
"68137",7,"glad my"
"68138",7,"glasgow scotland"
"68139",7,"glass to"
"68140",7,"glimmer of"
"68141",7,"glitter to"
"68142",7,"glorious day"
"68143",7,"glory and"
"68144",7,"glow of"
"68145",7,"go directly"
"68146",7,"go find"
"68147",7,"go girl"
"68148",7,"go give"
"68149",7,"go im"
"68150",7,"go is"
"68151",7,"go lets"
"68152",7,"go one"
"68153",7,"go our"
"68154",7,"go thanks"
"68155",7,"go toward"
"68156",7,"goal as"
"68157",7,"goal by"
"68158",7,"goal i"
"68159",7,"goal the"
"68160",7,"goals but"
"68161",7,"goals this"
"68162",7,"god at"
"68163",7,"god forbid"
"68164",7,"god gave"
"68165",7,"god help"
"68166",7,"god why"
"68167",7,"goes home"
"68168",7,"goes my"
"68169",7,"goes right"
"68170",7,"goes without"
"68171",7,"goin in"
"68172",7,"going against"
"68173",7,"going outside"
"68174",7,"going straight"
"68175",7,"gold is"
"68176",7,"gold medalist"
"68177",7,"gold standard"
"68178",7,"gone as"
"68179",7,"gone get"
"68180",7,"gone my"
"68181",7,"gone too"
"68182",7,"gonna b"
"68183",7,"gonna buy"
"68184",7,"gonna die"
"68185",7,"gonna hate"
"68186",7,"gonna play"
"68187",7,"good also"
"68188",7,"good an"
"68189",7,"good article"
"68190",7,"good do"
"68191",7,"good eye"
"68192",7,"good lookin"
"68193",7,"good mix"
"68194",7,"good monday"
"68195",7,"good name"
"68196",7,"good performance"
"68197",7,"good person"
"68198",7,"good picture"
"68199",7,"good players"
"68200",7,"good points"
"68201",7,"good relationship"
"68202",7,"good samaritan"
"68203",7,"good shape"
"68204",7,"good shot"
"68205",7,"good stories"
"68206",7,"good thats"
"68207",7,"good until"
"68208",7,"good use"
"68209",7,"good weather"
"68210",7,"good year"
"68211",7,"gop chairman"
"68212",7,"got down"
"68213",7,"got drunk"
"68214",7,"got everything"
"68215",7,"got new"
"68216",7,"got older"
"68217",7,"got pregnant"
"68218",7,"got together"
"68219",7,"got used"
"68220",7,"gotta admit"
"68221",7,"gotta take"
"68222",7,"gotta wait"
"68223",7,"government but"
"68224",7,"government should"
"68225",7,"government so"
"68226",7,"governor in"
"68227",7,"governor romney"
"68228",7,"governor to"
"68229",7,"grade the"
"68230",7,"grades and"
"68231",7,"graduate degree"
"68232",7,"graduates and"
"68233",7,"graduation rates"
"68234",7,"grain of"
"68235",7,"granted a"
"68236",7,"graphic artist"
"68237",7,"graphic novel"
"68238",7,"grasp of"
"68239",7,"grateful and"
"68240",7,"gratitude and"
"68241",7,"gravity of"
"68242",7,"great because"
"68243",7,"great characters"
"68244",7,"great d"
"68245",7,"great evening"
"68246",7,"great hope"
"68247",7,"great personality"
"68248",7,"great players"
"68249",7,"great point"
"68250",7,"great program"
"68251",7,"great quote"
"68252",7,"great read"
"68253",7,"great results"
"68254",7,"great said"
"68255",7,"great season"
"68256",7,"great sense"
"68257",7,"great service"
"68258",7,"great talent"
"68259",7,"great this"
"68260",7,"great trip"
"68261",7,"great weather"
"68262",7,"greatest hits"
"68263",7,"green building"
"68264",7,"green is"
"68265",7,"green the"
"68266",7,"green to"
"68267",7,"green with"
"68268",7,"greg and"
"68269",7,"grew into"
"68270",7,"grew out"
"68271",7,"grief and"
"68272",7,"ground but"
"68273",7,"ground is"
"68274",7,"ground zero"
"68275",7,"group he"
"68276",7,"group or"
"68277",7,"group they"
"68278",7,"groups which"
"68279",7,"grove in"
"68280",7,"grow into"
"68281",7,"grow your"
"68282",7,"grown so"
"68283",7,"grows in"
"68284",7,"growth spurt"
"68285",7,"guaranteed a"
"68286",7,"guess at"
"68287",7,"guess lol"
"68288",7,"guest on"
"68289",7,"guests the"
"68290",7,"guide me"
"68291",7,"guide you"
"68292",7,"guinea pig"
"68293",7,"guns in"
"68294",7,"guns n"
"68295",7,"guts to"
"68296",7,"guy a"
"68297",7,"guy can"
"68298",7,"guy got"
"68299",7,"guy just"
"68300",7,"guy or"
"68301",7,"guys as"
"68302",7,"guys ever"
"68303",7,"guys need"
"68304",7,"guys think"
"68305",7,"gym for"
"68306",7,"gym time"
"68307",7,"gym today"
"68308",7,"habits of"
"68309",7,"had arrived"
"68310",7,"had broken"
"68311",7,"had chosen"
"68312",7,"had dropped"
"68313",7,"had eaten"
"68314",7,"had eight"
"68315",7,"had experienced"
"68316",7,"had gathered"
"68317",7,"had is"
"68318",7,"had missed"
"68319",7,"had really"
"68320",7,"had run"
"68321",7,"had sold"
"68322",7,"had suffered"
"68323",7,"had when"
"68324",7,"haha hey"
"68325",7,"haha ill"
"68326",7,"haha your"
"68327",7,"hahah love"
"68328",7,"hahaha thats"
"68329",7,"hahaha yeah"
"68330",7,"hair as"
"68331",7,"hair but"
"68332",7,"hair its"
"68333",7,"hair stylist"
"68334",7,"half day"
"68335",7,"half in"
"68336",7,"half men"
"68337",7,"half on"
"68338",7,"hall a"
"68339",7,"hall but"
"68340",7,"hall for"
"68341",7,"hall it"
"68342",7,"hall on"
"68343",7,"hand made"
"68344",7,"hand or"
"68345",7,"hand there"
"68346",7,"handed down"
"68347",7,"handed it"
"68348",7,"handed me"
"68349",7,"handed to"
"68350",7,"handfuls of"
"68351",7,"handicap chase"
"68352",7,"handle a"
"68353",7,"handled by"
"68354",7,"happen that"
"68355",7,"happen this"
"68356",7,"happen you"
"68357",7,"happened he"
"68358",7,"happened here"
"68359",7,"happened since"
"68360",7,"happening with"
"68361",7,"happens and"
"68362",7,"happiness in"
"68363",7,"happy camper"
"68364",7,"happy endings"
"68365",7,"happy he"
"68366",7,"happy is"
"68367",7,"happy it"
"68368",7,"happy writing"
"68369",7,"hard about"
"68370",7,"hard by"
"68371",7,"hard day"
"68372",7,"hard is"
"68373",7,"hard one"
"68374",7,"hard right"
"68375",7,"harris is"
"68376",7,"has achieved"
"68377",7,"has affected"
"68378",7,"has certainly"
"68379",7,"has covered"
"68380",7,"has decreased"
"68381",7,"has discovered"
"68382",7,"has enabled"
"68383",7,"has enjoyed"
"68384",7,"has enough"
"68385",7,"has every"
"68386",7,"has i"
"68387",7,"has informed"
"68388",7,"has joined"
"68389",7,"has killed"
"68390",7,"has lots"
"68391",7,"has missed"
"68392",7,"has occurred"
"68393",7,"has other"
"68394",7,"has placed"
"68395",7,"has pulled"
"68396",7,"has resulted"
"68397",7,"has sold"
"68398",7,"has stayed"
"68399",7,"has stuck"
"68400",7,"has with"
"68401",7,"has worn"
"68402",7,"has your"
"68403",7,"hasnt done"
"68404",7,"hate for"
"68405",7,"hate is"
"68406",7,"hate mondays"
"68407",7,"hate u"
"68408",7,"hated me"
"68409",7,"hates the"
"68410",7,"hatred and"
"68411",7,"hav a"
"68412",7,"have absolutely"
"68413",7,"have achieved"
"68414",7,"have adopted"
"68415",7,"have attended"
"68416",7,"have before"
"68417",7,"have benefited"
"68418",7,"have certain"
"68419",7,"have confidence"
"68420",7,"have described"
"68421",7,"have feelings"
"68422",7,"have forced"
"68423",7,"have fought"
"68424",7,"have from"
"68425",7,"have health"
"68426",7,"have held"
"68427",7,"have higher"
"68428",7,"have issues"
"68429",7,"have limited"
"68430",7,"have mentioned"
"68431",7,"have needed"
"68432",7,"have opened"
"68433",7,"have participated"
"68434",7,"have placed"
"68435",7,"have preferred"
"68436",7,"have previously"
"68437",7,"have reason"
"68438",7,"have requested"
"68439",7,"have stepped"
"68440",7,"have traveled"
"68441",7,"have visited"
"68442",7,"have zero"
"68443",7,"havent played"
"68444",7,"havent really"
"68445",7,"havent started"
"68446",7,"havent you"
"68447",7,"having so"
"68448",7,"having such"
"68449",7,"having that"
"68450",7,"having two"
"68451",7,"havoc with"
"68452",7,"hawks and"
"68453",7,"hayes said"
"68454",7,"he again"
"68455",7,"he answered"
"68456",7,"he apparently"
"68457",7,"he cannot"
"68458",7,"he cares"
"68459",7,"he caught"
"68460",7,"he creates"
"68461",7,"he discovered"
"68462",7,"he drank"
"68463",7,"he enjoyed"
"68464",7,"he expected"
"68465",7,"he figures"
"68466",7,"he founded"
"68467",7,"he graduated"
"68468",7,"he handled"
"68469",7,"he headed"
"68470",7,"he himself"
"68471",7,"he holds"
"68472",7,"he immediately"
"68473",7,"he leads"
"68474",7,"he like"
"68475",7,"he married"
"68476",7,"he performed"
"68477",7,"he posted"
"68478",7,"he proposed"
"68479",7,"he raised"
"68480",7,"he reaches"
"68481",7,"he realized"
"68482",7,"he rode"
"68483",7,"he say"
"68484",7,"he settled"
"68485",7,"he supports"
"68486",7,"he traveled"
"68487",7,"he understood"
"68488",7,"he warned"
"68489",7,"he’ll be"
"68490",7,"head coaches"
"68491",7,"head first"
"68492",7,"head or"
"68493",7,"head so"
"68494",7,"headache and"
"68495",7,"headphones on"
"68496",7,"heads off"
"68497",7,"healing and"
"68498",7,"health center"
"68499",7,"health the"
"68500",7,"healthcare reform"
"68501",7,"healthy but"
"68502",7,"hear all"
"68503",7,"hear an"
"68504",7,"hear people"
"68505",7,"hear those"
"68506",7,"hear ya"
"68507",7,"heard someone"
"68508",7,"heard they"
"68509",7,"hearing my"
"68510",7,"hearing was"
"68511",7,"heart as"
"68512",7,"heart it"
"68513",7,"heart its"
"68514",7,"heart not"
"68515",7,"heat i"
"68516",7,"heated up"
"68517",7,"heaven for"
